age,wc,edu,ms,occ,rel,race,sex,hpw,waob,incc
38,1,16,3,25,3,5,1,40,1,1
13,2,19,5,6,3,2,2,40,8,1
43,5,21,1,1,1,5,1,40,1,2
32,1,22,5,16,1,5,1,60,5,2
5,1,16,5,25,3,5,1,40,1,1
40,3,19,1,21,1,5,1,40,1,2
24,1,16,5,2,14,3,2,40,1,1
20,1,17,1,18,17,5,2,25,1,1
14,1,17,5,19,14,5,1,50,1,1
24,5,21,1,16,1,5,1,40,1,2
29,1,21,1,23,2,5,1,70,1,2
42,1,17,2,13,1,5,2,38,1,1
45,1,16,5,19,1,5,1,40,1,1
16,2,22,5,4,18,5,1,40,1,1
16,1,14,5,11,3,5,1,40,1,1
36,1,21,5,21,3,5,1,48,1,2
18,1,19,5,3,1,5,2,40,1,1
40,7,16,1,16,2,5,1,60,1,2
24,1,19,1,19,2,5,1,40,1,2
29,1,21,1,12,1,5,1,60,1,2
18,1,21,1,16,2,5,1,50,1,2
36,1,16,5,19,1,5,1,40,1,1
11,1,20,1,14,3,5,2,40,1,1
44,1,18,1,16,2,5,1,60,1,2
24,1,16,1,19,1,5,1,40,1,1
36,1,20,3,15,14,5,1,40,1,2
6,1,16,5,2,13,5,1,40,1,1
44,2,21,1,1,1,5,2,40,1,1
3,3,18,5,21,3,5,1,30,1,1
31,1,12,5,6,14,4,1,35,3,1
6,1,21,5,8,18,3,1,40,1,1
12,5,16,5,18,18,5,1,45,1,1
37,7,21,3,23,14,5,1,40,1,1
4,1,19,5,18,8,3,2,40,1,1
5,1,13,5,23,3,4,1,35,1,1
27,1,12,1,25,1,4,1,40,4,1
34,1,16,3,18,1,3,2,40,1,1
39,3,18,1,12,1,5,2,40,1,2
46,1,16,1,23,1,5,1,35,1,1
37,5,16,1,18,2,5,1,40,1,2
25,1,16,1,25,1,5,1,40,3,1
34,5,19,3,18,1,5,1,40,3,1
35,2,20,1,23,11,5,2,40,1,1
42,1,18,2,22,1,5,1,50,1,2
27,1,19,1,18,1,5,2,15,1,1
41,1,16,4,18,1,5,2,40,1,1
19,1,14,5,23,1,3,2,38,1,1
36,1,20,1,18,1,5,2,40,1,1
36,1,10,4,19,7,4,2,40,3,1
26,3,22,1,7,2,5,2,40,1,2
34,1,20,1,23,1,5,1,40,7,2
4,1,19,5,23,6,5,1,20,1,1
15,2,21,5,4,3,5,2,40,1,1
49,1,20,1,20,1,5,1,30,1,1
39,1,18,1,16,1,5,1,50,1,2
29,2,22,5,23,13,5,1,35,1,1
1,1,14,5,23,3,5,1,10,1,1
21,1,21,3,18,1,5,1,60,1,1
35,1,16,1,20,2,5,2,35,1,1
7,3,21,5,21,3,5,2,20,1,1
45,2,21,1,15,2,5,2,38,1,2
47,1,16,1,19,2,5,1,40,1,2
38,3,23,1,16,2,5,2,50,1,2
25,1,20,5,18,1,5,2,40,1,1
26,1,21,1,12,1,5,1,50,1,2
46,1,19,3,8,14,5,1,40,1,2
20,4,22,5,24,1,5,1,40,1,2
1,1,12,5,25,3,5,1,40,1,1
37,1,21,3,25,1,5,1,40,1,1
4,1,19,5,6,3,5,2,22,1,1
11,1,19,5,10,3,5,1,84,1,1
33,1,16,1,5,1,5,1,40,1,2
48,1,16,5,19,1,5,2,40,1,1
45,1,20,1,15,1,5,2,40,1,1
41,2,22,3,16,1,3,2,55,3,2
17,1,22,1,12,1,5,2,40,1,1
64,2,1,3,2,1,3,1,21,1,1
26,1,21,1,3,2,5,1,40,3,1
48,5,19,3,15,1,5,2,40,1,2
9,5,18,1,22,1,5,1,50,1,1
9,1,20,5,15,13,5,1,36,1,2
40,1,19,2,23,1,4,1,44,1,1
51,1,16,3,18,1,5,2,16,1,1
15,3,22,5,7,1,5,2,46,1,1
47,1,20,1,6,1,5,2,30,1,1
23,1,1,1,16,1,5,1,75,3,2
22,1,19,1,25,1,5,2,40,1,1
23,1,19,1,19,1,5,1,40,1,2
49,3,23,1,7,2,3,2,16,1,1
33,1,16,1,25,1,5,1,50,3,2
57,1,22,1,9,1,5,2,40,1,2
22,1,19,1,20,1,5,1,40,1,1
27,1,20,5,18,6,4,1,40,3,1
41,1,21,1,19,1,5,1,70,1,2
16,1,19,1,22,2,5,1,40,1,1
39,1,21,5,16,1,5,2,50,1,2
49,4,18,3,21,1,5,2,37,1,1
37,4,16,1,2,1,5,2,37,1,1
55,4,16,1,5,2,5,1,40,1,1
28,1,16,5,19,3,5,1,40,1,1
16,1,18,5,18,5,5,2,12,1,1
4,1,19,5,16,3,2,2,35,4,1
59,2,22,5,4,18,5,2,20,1,1
49,1,18,3,2,1,5,2,20,1,1
8,5,19,5,17,18,5,1,50,1,1
20,1,13,1,22,1,1,1,40,1,2
40,1,21,1,16,2,5,1,45,1,2
3,1,14,5,22,17,3,2,32,1,1
42,1,16,3,6,1,5,2,40,1,1
48,1,16,5,22,6,5,1,10,1,1
29,1,22,3,8,1,5,2,40,1,2
43,3,18,1,25,1,3,1,25,1,1
31,1,21,1,3,1,5,1,42,1,2
27,1,16,1,23,1,5,1,35,1,1
43,1,16,1,19,1,5,1,60,1,1
31,1,16,1,23,1,5,1,40,1,1
15,1,14,1,2,2,5,1,35,1,1
42,2,18,1,2,2,5,2,4,1,1
17,1,23,1,14,2,4,1,40,1,1
7,1,16,5,22,3,5,1,50,1,1
2,1,18,5,20,18,5,1,30,1,1
19,1,20,1,7,2,5,2,40,1,1
10,1,20,5,23,14,5,2,35,2,1
39,2,20,5,15,1,5,2,52,1,1
9,1,21,5,5,1,5,1,45,1,1
27,1,18,3,18,1,3,2,20,1,1
31,1,23,1,15,2,5,1,60,1,2
40,1,16,1,23,1,5,2,40,5,1
41,7,21,1,23,1,5,1,50,1,2
6,1,14,5,5,3,3,1,72,1,1
32,1,16,5,16,1,5,1,40,1,1
18,2,21,1,16,2,5,2,40,1,2
26,3,21,1,7,2,5,2,40,1,1
39,1,13,1,5,1,5,1,40,1,2
35,1,16,1,2,2,4,1,24,3,1
36,7,1,5,7,1,3,2,30,1,1
27,1,19,3,18,1,3,2,40,1,1
40,4,21,3,4,1,3,1,40,1,1
8,1,18,5,19,14,5,1,50,1,1
4,1,16,1,18,10,5,2,32,1,1
38,1,19,1,18,1,2,1,40,4,2
16,1,16,1,16,1,5,2,55,1,1
47,1,21,1,24,2,5,1,40,5,1
32,5,22,3,8,1,5,2,40,5,2
37,1,14,1,23,2,5,2,40,1,1
19,1,21,1,18,2,5,2,20,1,1
25,2,22,1,12,1,5,2,40,1,1
13,1,16,5,6,1,1,1,40,1,1
34,1,22,3,19,1,5,1,44,1,2
43,1,21,1,25,1,5,1,40,1,1
19,1,16,5,18,3,5,2,40,1,1
42,3,1,1,19,1,4,1,40,3,1
39,1,20,1,8,2,4,1,30,1,1
10,1,19,5,1,14,5,2,40,1,1
20,7,21,1,20,1,5,2,10,1,1
26,7,16,1,16,2,5,1,80,1,1
41,1,21,5,12,1,5,1,45,1,2
19,1,1,1,25,2,5,1,40,1,1
15,3,18,1,25,1,5,1,40,3,1
31,1,20,1,19,2,5,1,42,1,2
21,1,21,1,15,1,5,1,36,1,2
34,3,19,1,7,2,2,2,30,4,1
24,1,16,1,22,1,4,1,40,1,1
10,1,20,1,8,1,5,1,40,1,2
8,1,18,1,25,2,5,1,42,1,1
31,1,19,1,25,1,5,1,40,1,1
35,1,16,3,23,11,5,1,45,1,1
12,2,20,5,22,1,5,1,45,1,1
10,1,16,1,5,2,5,1,40,1,2
57,1,21,1,18,2,5,2,40,3,1
35,1,23,1,14,1,5,1,60,1,2
16,1,16,1,18,3,4,1,40,3,1
7,1,18,5,18,16,5,2,20,1,1
44,2,18,5,9,1,5,1,1,1,1
43,3,21,5,16,14,5,2,40,1,1
42,2,21,3,4,1,2,1,40,4,1
28,1,21,1,25,2,5,2,40,1,2
11,1,16,5,20,1,5,2,40,1,1
18,1,17,5,6,1,5,1,25,1,1
50,7,23,1,15,2,2,1,18,1,2
43,1,21,5,19,1,5,1,40,1,1
32,1,16,4,22,1,5,1,40,1,1
51,1,21,3,7,1,5,2,38,1,1
32,1,21,4,20,1,5,2,35,3,1
3,1,19,5,20,18,5,1,40,1,1
2,1,16,5,6,3,5,2,24,1,1
8,4,21,5,7,1,5,2,40,1,1
42,1,17,1,19,2,3,1,40,1,1
43,3,16,1,25,2,5,2,40,1,1
16,1,17,5,16,1,5,1,70,1,2
37,2,21,1,4,1,5,1,50,1,2
13,1,21,1,12,2,5,2,40,1,1
24,1,22,1,3,2,2,2,40,4,2
15,1,22,1,8,2,2,2,40,4,2
45,4,21,1,7,1,5,1,50,1,2
50,1,21,1,8,1,5,1,45,1,2
36,1,21,1,16,2,5,1,40,1,1
37,1,21,1,16,1,5,1,50,1,2
38,1,16,1,19,1,5,1,40,1,1
3,2,18,5,19,3,3,1,35,1,1
6,4,18,5,13,18,4,1,40,1,1
21,2,19,1,16,2,4,2,50,1,2
56,6,21,3,7,1,5,2,50,1,1
52,5,21,2,16,1,5,2,36,1,1
22,1,19,1,19,1,5,1,50,1,1
68,3,22,1,16,1,5,1,1,1,1
5,1,19,5,23,1,5,2,35,1,1
13,1,16,5,13,3,5,2,40,1,1
50,7,9,1,23,2,5,2,38,3,1
4,2,19,5,20,18,3,2,10,1,1
31,5,22,1,12,1,5,1,40,3,2
32,1,21,1,23,1,5,1,40,1,2
39,1,19,1,3,1,5,1,40,1,2
26,1,14,1,23,1,4,2,50,2,1
36,1,19,5,18,17,5,1,40,1,1
26,1,22,1,9,2,4,1,55,1,2
41,1,19,1,22,2,5,1,46,1,2
46,1,16,5,16,1,2,1,45,4,2
21,1,21,1,5,1,5,1,55,1,1
22,7,22,1,16,2,5,2,40,3,1
36,1,21,3,15,16,5,2,24,1,2
4,1,16,5,6,3,5,2,40,1,1
6,1,20,5,6,1,5,1,38,1,1
28,5,21,5,1,1,3,2,40,1,2
7,1,16,1,18,2,5,2,40,1,1
42,7,16,1,16,2,5,1,60,1,1
13,3,23,1,21,1,5,2,35,1,1
12,1,19,5,18,8,5,2,50,1,1
59,1,20,3,23,1,5,2,24,1,1
32,1,16,1,23,1,5,1,55,1,1
18,1,21,1,8,1,5,1,50,1,2
53,1,14,2,23,1,5,2,18,1,1
35,1,22,1,20,1,5,2,40,1,1
34,1,21,1,3,2,5,1,40,1,2
23,3,16,3,5,1,5,1,40,1,2
39,1,21,1,18,2,5,1,40,1,1
24,1,14,1,18,2,4,2,30,1,1
21,4,16,1,18,1,5,2,40,3,1
33,1,15,3,23,1,5,2,40,1,1
39,1,22,1,16,2,5,1,40,1,2
4,1,19,5,9,18,2,1,20,1,1
25,1,17,1,19,2,5,1,50,3,1
33,7,20,1,12,2,5,2,20,1,1
2,2,16,5,18,18,5,1,10,1,1
43,1,18,1,13,1,5,2,40,1,1
16,1,16,1,25,2,5,1,40,1,1
14,5,19,5,23,1,3,2,36,1,1
42,2,22,1,20,1,5,2,35,1,1
25,1,12,1,11,2,5,2,40,3,1
29,1,21,5,16,1,3,2,36,1,1
8,1,19,5,18,1,5,2,30,4,1
22,3,21,5,16,1,5,2,40,1,2
2,2,18,5,20,18,3,1,6,1,1
7,5,19,5,20,1,5,1,7,2,1
41,7,21,3,16,1,5,1,50,1,2
38,7,23,1,15,2,5,1,40,1,2
11,1,22,1,15,2,5,2,40,1,1
10,1,16,5,2,3,3,1,40,1,1
3,2,19,5,18,18,5,1,30,1,1
2,1,14,5,6,3,5,2,20,1,1
14,3,21,1,7,2,5,2,50,1,1
26,4,20,5,4,8,3,2,40,1,1
6,1,19,5,14,1,5,1,40,1,1
10,1,19,1,13,1,4,2,20,3,1
29,1,20,3,13,14,5,2,40,1,1
27,1,18,1,22,2,5,1,40,1,1
5,1,19,1,23,1,5,2,32,1,1
21,2,20,1,1,2,5,1,45,1,2
45,3,21,1,7,2,5,2,30,1,1
12,1,21,5,1,14,5,2,40,1,1
33,1,16,1,25,1,5,1,50,1,1
6,1,21,5,23,3,5,1,44,1,1
1,2,14,5,20,3,5,2,4,1,1
2,1,14,5,6,3,4,2,13,1,1
33,1,20,1,8,1,5,1,40,5,2
35,2,20,1,15,1,5,1,40,1,2
53,1,16,1,19,1,5,1,40,1,1
55,1,22,1,23,1,5,2,40,1,1
2,1,18,5,15,18,5,2,35,5,1
41,4,24,5,18,13,5,2,40,5,1
48,3,19,3,2,1,5,1,40,1,1
10,1,1,5,18,3,5,2,30,1,1
18,1,22,5,6,1,5,1,40,1,1
51,4,22,1,7,2,5,2,25,1,1
33,3,1,5,20,3,4,2,30,3,1
27,1,22,1,8,1,5,1,48,1,2
34,2,22,5,3,12,2,1,35,4,2
33,3,21,1,7,1,5,2,60,1,1
19,1,20,1,15,2,5,2,35,1,2
46,1,23,1,15,2,5,2,40,3,2
11,5,22,5,8,1,5,2,40,1,2
45,1,15,3,15,1,5,2,40,1,1
10,3,23,5,14,1,5,2,40,1,1
40,4,23,5,15,1,5,2,50,1,2
36,1,19,1,16,1,4,2,58,1,2
48,1,18,2,18,1,5,2,40,1,1
38,2,21,1,1,1,5,2,50,1,2
37,1,20,1,23,2,5,1,40,1,2
19,1,20,1,16,2,5,2,41,1,1
35,3,22,1,7,2,5,2,45,1,2
43,1,21,1,1,1,5,1,50,1,1
15,1,22,1,16,1,5,1,45,1,2
25,3,19,1,21,1,5,1,48,1,2
51,1,16,3,25,1,3,1,40,1,1
10,1,21,1,7,2,5,2,40,1,2
29,7,23,1,14,1,5,1,45,1,2
15,1,16,5,5,17,5,1,8,1,1
27,1,19,1,1,1,5,2,40,1,1
18,1,17,1,6,2,5,2,30,1,1
33,1,21,1,15,2,5,2,40,1,2
53,4,16,3,18,1,5,2,15,1,1
42,1,17,1,20,2,5,2,39,1,1
10,2,23,5,16,13,5,1,55,1,1
34,1,16,1,19,2,5,1,60,1,2
24,3,22,1,16,1,5,1,60,1,2
32,4,20,1,18,2,5,2,35,1,1
56,1,1,1,22,2,5,2,30,3,1
4,2,19,5,1,18,5,2,12,1,1
27,1,20,5,15,1,5,2,40,1,2
44,1,14,1,25,2,5,2,40,1,1
18,1,11,4,19,1,5,1,40,1,1
19,4,22,1,7,2,5,1,40,1,1
31,1,22,1,12,1,5,1,50,1,2
14,2,21,5,16,1,3,2,30,1,1
1,1,15,5,6,8,5,1,15,1,1
44,4,22,1,21,1,5,1,45,1,2
41,1,22,1,7,2,5,2,50,1,1
11,1,19,5,25,1,3,2,40,1,1
18,1,22,5,18,3,2,1,42,1,1
30,1,16,3,25,1,5,1,40,1,1
2,1,16,5,23,3,5,2,30,1,1
14,1,16,1,19,1,5,1,48,1,1
8,1,16,5,18,14,5,2,40,1,1
20,1,10,1,2,2,4,2,40,3,1
27,1,19,5,13,1,5,2,20,1,1
25,1,9,1,6,2,4,1,50,3,1
27,1,20,1,15,1,5,2,30,1,1
35,1,9,1,11,7,5,1,40,3,1
7,1,19,5,8,3,5,1,30,5,1
30,1,22,1,8,2,2,1,40,4,2
13,1,16,5,18,3,5,1,40,1,1
28,3,18,1,7,2,5,2,35,1,1
39,5,19,3,25,1,3,1,40,1,1
13,2,22,5,15,1,4,2,50,4,1
44,5,16,1,17,2,5,1,40,1,1
26,1,21,1,12,2,5,1,70,1,2
23,1,20,1,19,2,5,1,50,1,1
33,1,16,1,5,2,5,1,50,1,1
43,1,16,1,25,1,5,2,30,1,1
56,7,16,1,18,1,5,1,20,1,1
11,1,16,1,13,2,3,2,34,1,1
52,1,21,3,23,1,5,1,40,1,1
7,1,19,5,23,14,5,2,30,1,1
6,1,19,5,23,3,5,1,20,1,1
38,1,22,1,23,1,5,1,40,1,2
15,1,18,1,16,2,5,1,40,1,2
54,2,15,2,13,14,3,2,40,1,1
59,1,21,1,8,1,5,1,12,1,1
4,1,16,5,18,13,5,2,40,1,1
41,1,21,1,15,1,5,2,36,1,2
21,1,19,1,23,2,5,1,60,1,2
31,1,16,1,6,1,5,2,25,1,1
44,1,17,1,9,2,5,2,40,1,1
40,7,16,1,2,1,5,2,20,1,1
19,1,21,3,18,1,5,2,40,1,1
36,2,20,5,16,1,5,2,50,1,2
6,1,17,1,8,1,5,1,40,1,1
16,1,20,4,16,1,5,1,50,1,1
33,5,16,1,18,1,3,2,40,1,1
45,1,22,1,18,1,5,1,29,1,2
14,1,19,1,20,1,4,2,42,1,1
44,6,16,1,20,1,5,1,25,1,1
20,1,20,5,5,1,5,1,40,1,1
25,2,22,1,15,2,5,2,36,1,2
6,1,19,5,19,13,5,1,40,1,1
35,1,21,1,19,2,5,2,45,1,1
45,3,19,1,2,2,1,1,40,1,1
23,3,15,1,5,2,5,1,40,1,2
34,1,18,1,13,2,5,2,32,1,1
29,1,20,1,3,2,4,1,40,1,1
52,1,18,1,15,1,5,1,24,1,1
13,1,16,5,6,1,2,1,30,4,1
41,1,16,1,8,2,5,2,40,1,1
11,1,16,5,25,8,3,2,30,1,1
31,7,16,1,5,1,5,1,40,1,1
33,1,17,1,23,2,5,1,60,1,1
8,1,20,5,23,3,5,2,22,1,1
16,1,19,1,23,1,5,1,58,1,2
30,1,16,3,16,14,5,1,60,1,1
5,2,19,5,3,18,5,1,5,1,1
42,1,16,3,22,1,5,2,40,1,1
4,1,19,5,6,18,4,2,10,1,1
13,1,19,5,23,3,5,1,10,1,1
47,1,14,1,5,2,5,1,20,1,1
17,1,21,1,23,2,5,2,30,1,2
15,1,19,5,16,14,5,1,40,5,1
38,3,21,1,7,2,5,2,8,1,1
41,1,18,1,6,2,5,2,40,1,1
43,7,19,1,9,1,5,1,20,1,1
3,1,16,5,23,5,3,2,20,1,1
26,7,18,1,18,1,5,2,40,1,1
18,2,21,3,24,1,5,2,38,2,2
27,3,21,1,7,1,5,2,40,1,2
4,1,13,5,25,17,3,1,24,1,1
5,1,14,5,20,18,3,1,9,3,1
18,2,22,1,4,1,5,1,60,1,1
33,3,21,1,7,2,5,2,24,1,1
4,1,19,5,23,16,5,2,25,1,1
4,1,19,5,6,1,5,2,30,1,1
16,2,22,3,16,5,5,2,40,1,2
37,2,21,1,9,2,5,1,45,1,2
20,7,21,1,16,1,5,1,40,1,1
32,3,22,1,7,2,5,2,40,1,2
37,1,18,1,23,1,5,2,55,1,1
3,1,19,5,6,13,2,1,33,1,1
41,1,16,5,23,3,5,1,20,1,1
23,1,15,5,25,14,4,1,40,3,1
17,1,18,1,16,2,4,2,50,1,2
48,7,21,1,9,1,5,1,40,5,2
42,1,16,1,16,2,5,1,40,1,1
31,1,12,1,25,2,5,1,60,3,1
11,6,19,5,20,1,3,2,45,1,1
13,1,21,1,23,2,5,1,55,1,2
32,1,21,5,16,1,5,2,45,1,2
33,1,19,1,18,2,5,2,40,1,1
34,1,17,1,5,2,5,1,40,1,2
39,1,18,2,18,1,5,2,40,1,1
3,1,16,5,2,3,3,1,50,1,1
35,1,22,1,1,1,5,2,2,1,1
29,1,22,1,16,1,5,1,40,1,2
25,1,20,1,6,1,5,1,10,3,1
11,1,18,1,18,1,5,2,24,1,1
29,1,18,3,20,1,5,2,28,1,1
16,4,23,1,15,2,2,2,50,4,2
26,4,20,1,18,1,4,2,42,1,1
56,8,16,1,5,2,5,1,30,1,1
28,7,16,1,2,2,5,1,60,1,2
6,3,21,5,13,1,5,2,30,1,1
24,7,21,3,20,1,5,1,40,1,1
13,1,20,1,15,1,5,2,50,1,1
38,1,19,1,16,1,4,1,48,1,2
22,4,16,1,18,1,4,2,40,1,1
18,1,22,1,16,1,5,1,60,1,2
8,1,20,1,15,2,5,2,44,5,1
34,1,22,1,16,2,5,2,40,1,2
44,1,16,1,6,2,5,2,37,1,1
29,1,16,4,18,1,3,2,40,1,2
16,1,20,1,15,2,4,2,30,3,1
28,1,20,1,6,1,3,1,40,3,1
23,2,24,1,24,2,5,2,50,1,2
30,3,20,1,7,1,5,2,35,1,1
41,2,21,1,15,1,5,2,56,1,2
21,3,21,1,7,1,5,2,45,1,1
38,1,21,1,18,1,5,2,10,1,1
37,1,16,3,6,14,5,2,46,1,2
13,5,20,5,20,1,5,2,20,1,1
32,1,20,1,3,2,2,2,40,4,1
42,1,22,1,16,1,5,1,50,1,2
43,1,20,1,25,1,5,1,58,1,2
33,1,20,1,16,2,5,2,40,1,1
49,1,21,5,1,13,5,2,22,1,1
13,5,20,1,17,2,5,1,40,1,1
19,1,21,1,16,1,4,1,45,1,2
34,1,16,1,18,2,5,2,40,1,1
40,1,20,1,23,1,5,1,60,1,2
41,1,19,1,5,1,4,1,20,1,1
23,1,20,1,15,2,5,2,45,1,1
16,1,16,4,22,1,5,1,40,1,1
41,4,22,1,16,2,5,1,40,1,2
18,1,21,1,16,1,5,2,40,1,2
15,2,21,1,4,1,5,2,40,1,1
41,1,20,1,16,1,5,1,55,1,2
3,4,18,5,21,18,5,1,40,1,1
13,1,21,5,12,1,2,1,40,1,2
16,1,1,1,18,2,5,2,45,3,1
41,1,16,3,19,1,5,1,40,1,1
35,1,21,1,8,1,2,1,40,4,2
18,5,19,1,16,10,2,2,40,4,1
24,1,23,1,18,1,5,1,60,1,2
34,3,22,1,1,1,5,1,40,1,2
25,1,16,5,2,16,5,1,34,1,1
19,1,21,1,18,1,5,2,40,1,1
29,1,16,5,24,3,5,1,40,1,2
27,1,16,1,5,1,2,1,55,1,1
29,2,21,1,7,1,5,1,40,1,1
21,4,22,1,7,2,5,2,50,1,2
26,3,19,1,21,2,5,1,50,1,1
19,1,19,1,5,1,5,1,40,1,2
35,1,18,1,18,2,5,1,40,1,1
6,1,20,5,16,3,5,2,40,1,1
45,1,18,1,18,1,5,2,40,1,1
23,1,21,1,25,1,5,2,40,1,2
21,1,16,1,1,1,4,1,40,3,1
17,2,23,1,15,2,5,1,40,6,2
6,1,13,5,5,1,5,1,40,1,1
15,1,18,1,18,1,4,2,45,1,1
36,1,9,1,19,2,4,1,40,3,1
3,3,18,5,2,8,5,1,40,1,1
48,2,22,1,7,2,5,2,30,1,1
10,1,21,5,25,14,5,1,40,1,1
26,1,21,1,1,2,5,1,50,1,2
42,1,16,1,16,2,5,2,40,1,1
4,1,16,5,19,3,5,1,40,1,1
42,1,19,1,23,1,5,2,40,1,1
24,1,20,1,15,1,5,2,40,3,1
38,1,16,1,22,2,5,1,45,1,2
3,1,16,5,23,3,5,1,3,1,1
47,2,17,1,4,7,5,1,40,1,1
13,2,20,1,13,1,5,2,24,1,1
9,1,19,5,2,8,5,1,20,1,1
6,1,19,5,6,5,4,1,40,1,1
21,1,20,5,6,1,5,1,50,1,1
22,1,16,1,23,2,5,2,40,1,1
45,1,16,1,19,2,5,2,40,1,2
35,1,21,5,12,1,2,2,50,1,2
12,4,22,5,12,1,5,1,40,1,2
9,1,16,1,19,1,5,1,40,1,1
13,1,21,5,23,3,5,1,40,1,1
4,5,18,5,22,18,5,1,40,1,1
41,8,21,1,2,2,5,1,15,1,1
2,8,16,5,23,3,4,1,40,1,1
13,5,16,3,17,3,1,2,50,1,1
14,1,17,4,20,14,5,2,36,1,1
56,3,24,1,14,2,5,1,40,1,2
32,1,14,3,23,6,5,2,40,1,1
45,1,19,3,19,1,5,2,18,1,1
15,1,22,5,3,1,5,2,45,1,2
50,3,20,1,16,2,1,2,40,1,1
14,1,19,1,18,1,5,2,40,1,1
38,1,20,3,14,7,5,2,40,1,1
29,1,12,1,19,11,5,1,30,3,1
47,1,23,1,16,1,5,1,65,1,2
42,1,19,3,9,14,5,2,34,1,1
40,1,16,1,1,2,5,1,55,1,2
5,1,19,5,6,3,5,1,15,7,1
16,5,17,1,17,2,5,1,40,1,2
28,1,16,3,23,1,4,2,40,1,2
26,1,1,3,25,3,5,1,40,1,1
7,1,16,5,23,3,5,2,50,1,1
40,3,22,4,7,1,3,2,50,1,2
40,1,19,3,22,7,5,1,40,1,1
59,1,16,2,18,1,5,2,40,1,1
16,3,16,1,18,11,5,1,40,1,2
40,1,18,1,18,2,5,2,40,1,1
13,2,19,5,6,18,3,2,40,1,1
37,1,1,1,19,1,2,1,40,1,1
35,1,16,1,22,1,5,1,44,1,2
27,1,16,1,16,2,3,2,50,1,2
19,3,18,1,25,2,5,1,40,1,2
8,1,16,1,18,2,4,1,40,1,1
29,1,19,1,5,1,5,1,48,1,2
38,1,22,3,24,1,5,1,40,5,2
21,2,20,1,3,1,5,1,50,1,2
27,1,21,1,16,2,5,1,50,7,2
6,1,21,5,5,8,5,2,40,1,1
30,1,16,3,25,3,5,1,16,1,1
24,7,16,1,20,2,5,2,31,1,1
28,1,21,3,3,1,5,1,40,1,2
5,1,19,5,25,8,5,1,40,1,1
5,1,16,5,6,3,5,1,30,1,1
27,1,16,1,2,2,5,1,40,6,1
17,1,21,5,22,1,5,1,40,1,1
3,1,19,5,6,18,5,2,25,1,1
9,1,19,5,19,8,5,2,40,1,1
37,1,24,1,16,10,5,1,70,1,2
39,1,19,1,23,1,5,2,15,1,1
26,1,21,3,23,1,5,1,50,1,1
24,1,20,1,12,2,5,2,35,1,1
31,4,18,1,5,1,5,1,40,1,2
14,4,21,1,7,2,5,2,40,3,1
21,1,22,1,23,1,2,1,40,4,1
2,1,16,5,6,18,5,2,20,1,1
64,1,18,1,6,1,5,1,5,1,1
37,1,18,1,18,1,3,1,32,1,1
46,1,22,1,21,1,5,1,3,1,1
10,1,19,5,21,1,5,2,40,1,1
39,2,15,4,18,1,3,2,4,1,1
41,1,21,1,18,2,2,1,40,1,2
5,1,16,5,19,17,5,1,40,1,1
46,3,22,5,7,1,5,2,40,1,1
22,1,21,5,3,1,5,1,45,1,2
43,1,18,1,22,2,5,1,40,1,2
5,1,19,5,13,3,5,1,32,1,1
41,7,22,1,1,1,5,1,40,1,1
23,1,20,3,22,1,4,2,40,4,2
46,2,22,1,7,2,5,2,24,1,1
14,1,17,1,19,1,5,1,39,3,1
38,1,16,1,5,1,5,1,40,1,1
3,7,11,5,2,3,5,1,22,3,1
21,1,16,1,13,2,5,2,40,1,1
43,1,16,1,18,2,5,2,24,1,1
48,1,21,5,12,1,5,1,40,4,2
42,1,16,1,25,11,5,1,70,1,1
7,1,20,1,18,13,5,2,24,1,1
30,1,15,4,19,14,3,1,40,1,1
31,3,19,1,6,1,5,2,10,1,1
40,1,16,1,19,2,5,2,50,1,1
45,1,16,1,1,1,3,2,37,3,2
42,1,16,1,25,2,5,1,50,1,2
19,1,16,1,22,2,5,1,40,1,2
17,3,22,1,7,2,5,2,40,1,1
11,1,21,5,15,11,2,2,40,1,2
31,1,22,1,12,1,5,1,45,1,2
31,1,19,1,25,1,1,1,40,1,1
48,5,16,3,18,1,3,1,40,1,2
41,1,16,4,15,1,3,2,70,1,2
17,1,20,5,16,1,5,1,45,1,1
57,1,14,2,13,1,5,2,40,3,1
21,3,16,1,18,1,5,1,40,1,2
35,2,21,3,16,1,5,2,40,1,2
8,1,21,5,9,1,5,2,55,1,1
36,7,16,1,18,2,5,2,50,1,2
38,1,16,1,18,2,5,2,40,1,1
30,7,16,1,16,1,5,1,60,4,1
7,1,19,5,23,1,5,2,25,3,1
33,1,17,3,5,6,5,1,30,1,1
19,2,21,1,4,1,5,2,40,1,2
5,4,19,5,6,18,3,2,18,3,1
15,1,19,5,21,1,5,1,60,1,2
16,1,18,5,9,1,5,2,25,1,1
55,1,18,5,19,1,5,1,40,1,2
30,1,22,1,15,2,5,2,60,1,2
26,1,17,5,19,3,5,2,40,1,1
6,1,19,5,23,3,5,2,10,1,1
40,2,20,5,1,1,5,1,40,1,1
50,1,23,1,15,2,5,1,35,1,2
50,1,14,1,20,1,5,2,5,1,1
17,1,16,1,18,2,5,2,32,1,1
33,1,21,3,23,1,5,1,45,1,2
37,1,21,1,8,1,5,1,75,1,2
59,2,16,1,18,2,5,2,20,1,1
49,1,19,1,22,1,5,1,48,1,1
41,1,16,1,6,2,2,2,40,4,1
12,1,12,1,5,6,5,1,40,3,1
